Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
180.0,10.0,5.545773953199387,7.693025748417888,10.0,1.0,0.1,9.0,0.9,10.0
181.0,14.0,9.760681375861168,7.699389406256737,14.0,5.0,0.35714285714285715,9.0,0.6428571428571429,14.0
182.0,10.0,6.133723095059395,7.703910209616311,10.0,1.0,0.1,9.0,0.9,10.0
183.0,12.0,6.675614178180695,7.709308333385868,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
184.0,12.0,8.006990641355515,7.7146774738009265,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
185.0,9.0,6.052700847387314,7.718685495198466,9.0,0.0,0.0,9.0,1.0,9.0
186.0,9.0,5.406639605760574,7.722677516468005,9.0,0.0,0.0,9.0,1.0,9.0
187.0,10.0,5.934375047683716,7.727094484779841,10.0,0.0,0.0,10.0,1.0,10.0
188.0,11.0,6.873819023370743,7.731930721948485,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
189.0,10.0,10.12164843082428,7.736307096548287,10.0,2.0,0.2,8.0,0.8,10.0
190.0,12.0,7.3706865310668945,7.741533589281831,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
191.0,9.0,6.236277222633362,7.745435610274381,9.0,0.0,0.0,9.0,1.0,9.0
192.0,10.0,7.822279304265976,7.749753406274439,10.0,1.0,0.1,9.0,0.9,10.0
193.0,9.0,4.916413992643356,7.753623546559744,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
194.0,12.0,9.730797722935677,7.758760544157663,12.0,3.0,0.25,9.0,0.75,12.0
195.0,10.0,6.625145688652992,7.7630213090185185,10.0,1.0,0.1,9.0,0.9,10.0
196.0,8.0,6.725074410438538,7.766416898019656,8.0,0.0,0.0,8.0,1.0,8.0
197.0,10.0,6.9664004147052765,7.770645234129175,10.0,1.0,0.1,9.0,0.9,10.0
198.0,11.0,7.779076725244522,7.775275846486863,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
199.0,9.0,5.3886832892894745,7.779048644925556,9.0,0.0,0.0,9.0,1.0,9.0
